ProperName,BayerName,Cst,Constellation_Full,Vmag,ra_rad,dec_rad,pi_rad,mu_alpha_cosdec_rad_d,mu_delta_rad_d,HR,HIP
,Psi,UMa,Ursa Major,3.01,2.921961831268461,0.776646267459188,1.0942245e-07,-8.232209309353437e-10,-3.638259548038982e-10,4335,54539
,Ups,Car,Carina,3.01,2.56171701803074,-1.13572098020138,1.10052705e-08,-1.5277769937223162e-10,6.25180681184371e-11,3890,48002
Sarvvis,Del,Per,Perseus,3.01,0.9726925032458094,0.8340518896176055,3.0640226e-08,3.3953549521648e-10,-5.715558414394695e-10,1122,17358
,Omi,CMa,Canis Major,3.02,1.8457928416150224,-0.4159695754651204,5.7208016e-09,-2.933438015748322e-11,4.791724541561739e-11,2653,33977
Furud,Zet,CMa,Canis Major,3.02,1.65942902632629,-0.5247049047152879,4.3633232e-08,9.716183834967294e-11,5.349210499305764e-11,2282,30122
Seginus,Gam,Boo,Bootes,3.03,3.8051637674328114,0.668598701432331,1.8219299e-07,-1.5358738135847888e-09,2.0064185088711147e-09,5435,71075
,Iot,Sco,Scorpius,3.03,4.658216950849926,-0.7003479525195713,8.193352e-09,1.327347518438155e-13,-8.282648515054087e-11,6615,87073
,Mu,Cen,Centaurus,3.04,3.6198861585021893,-0.7413056511483888,3.127048e-08,-3.2188177322125255e-10,-2.474175774368721e-10,5193,67472
Mira,Omi,Cet,Cetus,3.04,0.608013563059139,-0.0519595122939247,5.2893174e-08,1.2384152347027985e-10,-3.1505920697648043e-09,681,10826
Pherkad,Gam,UMi,Ursa Minor,3.05,4.017438812180617,1.2537393443368403,3.2482518e-08,-2.3533871501908487e-10,2.3759520580042967e-10,5735,75097
,Bet,Mus,Musca,3.05,3.343532321368607,-1.1887104886049924,4.629971e-08,-5.570877534884936e-10,-1.1800119438915196e-10,4844,62322
Tania Australis,Mu,UMa,Ursa Major,3.05,2.7154271175327303,0.7243017487967757,6.864962e-08,-1.0813900232715647e-09,4.69084613016044e-10,4069,50801
Altais,Del,Dra,Draco,3.07,5.028959347244932,1.180912758234678,1.6231563e-07,1.2708025141526895e-09,1.220097838948352e-09,7310,94376
Xamidimura,Mu,Sco,Scorpius,3.08,4.4151186082081315,-0.6640511237186792,3.1561374e-08,-1.4043336745075678e-10,-2.928128625674569e-10,6247,82514
Albireo,Bet,Cyg,Cygnus,3.08,5.10823585432104,0.48798873595246184,3.640951e-08,-9.51708170720157e-11,-8.163187238394652e-11,7417,95947
Dabih,Bet,Cap,Capricornus,3.08,5.327664531735741,-0.25798411568211527,4.8384404e-08,5.962445052824192e-10,9.795824686073583e-11,7776,100345
,Nu,Hya,Hydra,3.11,2.8345188462427306,-0.28264092761496334,1.1000423e-07,1.2390789084620174e-09,2.6398287446698024e-09,4232,52943
,Alp,Ind,Indus,3.11,5.399902509561925,-0.8253952181452024,1.6081269e-07,6.535859180789475e-10,8.830843040169044e-10,7869,101772
,Eta,Sgr,Sagittarius,3.11,4.789309232233147,-0.6416053924461628,1.0835586e-07,-1.7197114448884735e-09,-2.2068479841552762e-09,6832,89642
,Zet,Hya,Hydra,3.11,2.3361002832580087,0.10376903605338784,9.458715e-08,-1.3281439269492178e-09,2.0520792635053874e-10,3547,43813
Wazn,Bet,Col,Columba,3.12,1.531348454906114,-0.624291920172459,1.813688e-07,7.269882358485775e-10,5.365138669527022e-09,2040,27628
,Alp,Lyn,Lynx,3.13,2.448075809108653,0.6002628077020432,7.786108e-08,-2.9683472554832454e-09,2.014913532989119e-10,3705,45860
,,,,3.13,2.492428622729415,-0.995437917324737,6.6177066e-08,-4.3191888249977555e-10,7.791529933231969e-11,3803,46701
,Lam,Cen,Centaurus,3.13,3.0359222942465265,-1.0999034371390428,3.7670024e-08,-4.4346680591018747e-10,-9.397620430542136e-11,4467,56561
,Kap,Cen,Centaurus,3.13,3.9233328098568534,-0.734855900518578,4.1257646e-08,-2.338786327488029e-10,-2.9878592640042867e-10,5576,73334
,Zet,Ara,Ara,3.13,4.444570441560267,-0.9772108151040307,3.2531e-08,-2.3626785828199155e-10,-4.867383350112714e-10,6285,83081
Sarin,Del,Her,Hercules,3.14,4.516179370784508,0.4335325832215685,2.1045763e-07,-2.811322044052012e-10,-2.0770333968520244e-09,6410,84379
Talitha,Iot,UMa,Ursa Major,3.14,2.3527648189029415,0.8384971791688516,3.341336e-07,-5.857451864115734e-09,-2.858044676701035e-09,3569,44127
,Pi,Her,Hercules,3.16,4.5162470061327475,0.642440957655448,4.1984865e-08,-3.622331377817724e-10,3.7431200019955966e-11,6418,84380
Haedus,Eta,Aur,Auriga,3.17,1.3374217331750138,0.7196802464409252,6.4965036e-08,4.1745079454879967e-10,-9.008707607639757e-10,1641,23767
Pipit,Nu,Pup,Puppis,3.17,1.7355606227033675,-0.7539110967176403,4.256664e-08,-5.840329081127881e-12,-5.136834896355659e-11,2451,31685
Aldhibah,Zet,Dra,Draco,3.17,4.488930472117486,1.1469367755961049,4.8142002e-08,-2.71177098016915e-10,2.6029284836572217e-10,6396,83895
,Phi,Sgr,Sagittarius,3.17,4.9116003501749175,-0.47107796471880103,6.6080105e-08,6.717705790815502e-10,1.6193639724945488e-11,7039,92041
,The,UMa,Ursa Major,3.17,2.499626025635956,0.9019617606947863,3.596833e-07,-1.2576086798194141e-08,-7.109273308754758e-09,3775,46853
Tabit,Pi,Ori,Orion,3.19,1.264646536896413,0.12149668508149962,6.0087814e-07,6.159688894064101e-09,1.4879565681691715e-10,1543,22449
Xami,Alp,Cir,Circinus,3.19,3.850682482635988,-1.1340201680154187,2.9258507e-07,-2.5555421772489795e-09,-3.099489190304935e-09,5463,71908
,Eps,Lep,Lepus,3.19,1.33282446785742,-0.3904451062558992,7.412802e-08,2.804685306459821e-10,-9.70423770730135e-10,1654,23685
,Kap,Oph,Ophiuchus,3.2,4.440428181484273,0.1636256036600287,1.7288457e-07,-3.877580305613382e-09,-1.377786724138805e-10,6299,83000
,Zet,Cyg,Cygnus,3.2,5.554232658224638,0.5275620910803432,1.1048905e-07,8.641032345032387e-11,-9.053837423266653e-10,8115,104732
Errai,Gam,Cep,Cepheus,3.21,6.193081386369481,1.3549334230154653,3.437814e-07,-6.36595869842939e-10,1.6802892235908601e-09,8974,116727
Fuyue,,,,3.21,4.66813405914008,-0.6465287913840478,1.2566372e-07,5.387703577340471e-10,3.6156946402255336e-10,6630,87261
,Del,Lup,Lupus,3.22,4.0202449707033985,-0.7094319926430006,1.7889626e-08,-2.5870003134359637e-10,-3.356861874130093e-10,5695,75141
Antinous,The,Aql,Aquila,3.23,5.285312557635346,-0.014337456039191033,5.5220283e-08,4.680227350012934e-10,7.579154330281864e-11,7710,99473
Alfirk,Bet,Cep,Cepheus,3.23,5.622838157327805,1.2315164467548416,2.3077133e-08,1.664493788121446e-10,1.113644567969612e-10,8238,106032
Sulafat,Gam,Lyr,Lyra,3.24,4.969579575839201,0.5705403298079923,2.5501201e-08,-4.1015038319738985e-11,1.473355745466352e-11,7178,93194
,Gam,Hyi,Hydrus,3.24,0.9915092883417138,-1.2957192137171112,7.388561e-08,6.749562131258018e-10,1.5229985426559387e-09,1208,17678
Acamar,The,Eri,Eridanus,3.24,0.7778143957326626,-0.7034503237851444,9.807781e-08,-7.020341025019401e-10,2.917509845527064e-10,897,13847
Yed Posterior,Eps,Oph,Ophiuchus,3.24,4.268729261012238,-0.08190146377061751,1.4854692e-07,1.1070078303774211e-09,5.386376229822032e-10,6075,79882
,Sig,Pup,Puppis,3.25,1.960141338235163,-0.7557605692425023,8.1642625e-08,-7.904354472299211e-10,2.4995281119708893e-09,2878,36377
,Eta,Ser,Serpens,3.26,4.805394702713388,-0.05056431755743024,2.6146003e-07,-7.270546032244993e-09,-9.310280963828904e-09,6869,89962
,Del,And,Andromeda,3.27,0.17159476567999465,0.5386300043784807,1.4985591e-07,1.5191492348524683e-09,-1.1152373849917377e-09,165,3092
Skat,Del,Aqr,Aquarius,3.27,5.998045001578722,-0.2761243434411718,9.846566e-08,-5.65450042854654e-10,-3.701972228924014e-10,8709,113136
,Pi,Hya,Hydra,3.27,3.692990812206109,-0.4656890761719667,1.5659482e-07,5.800508655574737e-10,-1.873949226530987e-09,5287,68895
,Alp,Pic,Pictor,3.27,1.7810748356552057,-1.0810914904448907,1.6377007e-07,-8.769785054320888e-10,3.225056265549185e-09,2550,32607
,Alp,Dor,Dorado,3.27,1.1955300582717387,-0.9607165832769863,9.376297e-08,7.665431918980344e-10,1.450790837652903e-10,1465,21281
,The,Oph,Ophiuchus,3.27,4.546625177697767,-0.4363233802289378,3.6264066e-08,-9.782551210889201e-11,-3.1776699591409427e-10,6453,84970
Propus,Eta,Gem,Gemini,3.28,1.6357150548689374,0.3928181794762217,4.1112198e-08,-8.290612600164715e-10,-1.6087451923470434e-10,2216,29655
Edasich,Iot,Dra,Draco,3.29,4.035767305289961,1.0291512588032128,1.5625545e-07,-1.1096625254142974e-10,2.2671095614923682e-10,5744,75458
Brachium,Sig,Lib,Libra,3.29,3.9447540496136098,-0.4412516273424189,5.483243e-08,-9.44540494120591e-10,-5.752724144910964e-10,5603,73714
Megrez,Del,UMa,Ursa Major,3.31,3.208893206139559,0.9954066108303451,1.9639802e-07,1.381901501445963e-09,9.68963688459853e-11,4660,59774
,Bet,Phe,Phoenix,3.31,0.2883508108346392,-0.8153915713692801,5.817764e-10,-1.0726295296498729e-09,4.6417342719782273e-10,322,5165
,Mu,Lep,Lepus,3.31,1.3654200210704375,-0.28283809623883066,8.5036326e-08,6.250479464325272e-10,-2.1755225827201357e-10,1702,24305
,,,,3.32,2.7577281294152303,-1.0766126368158655,3.2724923e-08,-2.2578181288633016e-10,1.526449646203878e-10,4140,51576
,Ome,Car,Carina,3.32,2.677937132785956,-1.222392335966182,4.6251227e-08,-4.779778413895795e-10,9.410893905726517e-11,4037,50099
,Tau,Sgr,Sagittarius,3.32,5.004472906848747,-0.48292937097892463,1.3002703e-07,-6.717705790815502e-10,-3.3157141010585108e-09,7234,93864
,Eta,Sco,Scorpius,3.33,4.503616772001195,-0.7546540224682234,2.152088e-07,3.2480193776181647e-10,-3.830061264453296e-09,6380,84143
,Nu,Oph,Ophiuchus,3.34,4.708141832478369,-0.17057713069020128,1.0491368e-07,-1.2583254474793709e-10,-1.5488818192654828e-09,6698,88048
Azmidi,Xi,Pup,Puppis,3.34,2.0476827291129105,-0.4338850835308694,1.3186932e-08,-6.384541563687524e-11,-1.1813392914099578e-11,3045,38170
,Gam,Ara,Ara,3.34,4.561393258125171,-0.9839762802620968,1.4205042e-08,-5.840329081127881e-12,-2.0932270365769701e-10,6462,85267
Chertan,The,Leo,Leo,3.34,2.9419299657405436,0.26930016435987103,9.579919e-08,-8.005232883700512e-10,-1.0499318870845805e-09,4359,54879
,Zet,Cep,Cepheus,3.35,5.806947636937755,1.0158034400546192,1.8907734e-08,1.7945738449283853e-10,6.955300996615932e-11,8465,109492
Rhombus,Alp,Ret,Reticulum,3.35,1.1101334813932828,-1.0903766289755312,9.7835404e-08,5.570877534884936e-10,6.559751436121361e-10,1336,19780
Muscida,Omi,UMa,Ursa Major,3.36,2.2264605430644804,1.059736538118592,8.828457e-08,-1.7754600406628758e-09,-1.4262349085617973e-09,3323,41704
,Del,Aql,Aquila,3.36,5.085435123253201,0.05435965714174199,3.1226853e-07,3.378630373432479e-09,1.0951944374633216e-09,7377,95501
Alzirr,Xi,Gem,Gemini,3.36,1.7684136730675781,0.22507862236267243,2.693625e-07,-1.5361392830884766e-09,-2.529260696383904e-09,2484,32362
,Eta,Ori,Orion,3.36,1.4157977910306303,-0.04183797044689237,1.6192777e-08,-9.4241673809109e-12,-4.5926224137960157e-11,1788,25281
Heze,Zet,Vir,Virgo,3.37,3.5547815209232856,-0.010401085473737724,2.1346347e-07,-3.7229443197153367e-09,6.510639577939149e-10,5107,66249
,Eps,Lup,Lupus,3.37,4.025957313441056,-0.7799801257577105,3.088263e-08,-3.034316427149622e-10,-2.504704767292798e-10,5708,75264
Ashlesha,Eps,Hya,Hydra,3.38,2.2985001691080975,0.11203107950620295,1.223185e-07,-3.0278124243092753e-09,-5.816436825795995e-10,3482,43109
Minelauva,Del,Vir,Virgo,3.38,3.384228562519626,0.05929928484914369,7.9703376e-08,-6.238400601907484e-09,-7.012376939908772e-10,4910,63090
Segin,Eps,Cas,Cassiopeia,3.38,0.49914114727193953,1.1112536972371974,3.8397246e-08,4.259458186668039e-10,-2.5139961999218655e-10,542,8886
,Rho,Per,Perseus,3.39,0.807978148188555,0.67789518582484,5.1390256e-08,1.7151984633257837e-09,-1.4030063269891297e-09,921,14354
Chamukuy,The,Tau,Taurus,3.4,1.1722558422416467,0.2770002772433909,1.051561e-07,1.4391101794906474e-09,-3.549327264303626e-10,1412,20894
,,,,3.4,2.69253437235766,-1.070450918570643,2.404676e-08,-3.282530413097557e-10,9.556902132754714e-11,4050,50371
Homam,Zet,Peg,Pegasus,3.4,5.940495352232436,0.18904343499728235,7.7376264e-08,1.0249777537379432e-09,-1.5105214759826204e-10,8634,112029
Mothallah,Alp,Tri,Triangulum,3.41,0.4934118399339523,0.5162578708479941,2.4967906e-07,1.4361900149500835e-10,-3.109178827189534e-09,544,8796
,Zet,Lup,Lupus,3.41,3.9806017453331703,-0.9093003916301416,1.347782e-07,-1.4988408178203645e-09,-9.448059636242788e-10,5649,74395
Heng,Nu,Cen,Centaurus,3.41,3.6193981602545415,-0.7275869220084783,3.621558e-08,-3.5533093068589404e-10,-2.678587292208196e-10,5190,67464
,Gam,Phe,Phoenix,3.41,0.38556808438143114,-0.7560369967583612,6.767999e-08,-2.397189618299307e-10,-2.7692451277175222e-09,429,6867
,Eta,Lup,Lupus,3.41,4.1893240194977,-0.6701478078543798,3.577925e-08,-2.2511813912711107e-10,-3.694008143813385e-10,5948,78384
,Bet,Pav,Pavo,3.42,5.432159540633089,-1.155464483119282,1.1703403e-07,-5.663791861175607e-10,1.3193834333275257e-10,7913,102395
,Mu,Her,Hercules,3.42,4.653318229820467,0.48384888722336233,5.8337633e-07,-3.871341772276723e-09,-9.94979699821241e-09,6623,86974
,Eta,Cep,Cepheus,3.43,5.433593107829451,1.079255657319067,3.398544e-07,1.148155603449004e-09,1.0857968170327794e-08,7957,102422
Achird,Eta,Cas,Cassiopeia,3.44,0.2141737694169622,1.009089116534295,8.1439003e-07,1.4422825400597145e-08,-7.425580222398569e-09,219,3821
,Lam,Aql,Aquila,3.44,5.001455495767701,-0.085212812383244,1.2784538e-07,-2.4808125119609114e-10,-1.2081517112824085e-09,7236,93805
Adhafera,Zet,Leo,Leo,3.44,2.6908180520486304,0.40870948102997934,5.769283e-08,2.4409920864077667e-10,-9.079057026116979e-11,4031,50335
,,,,3.44,2.4040532520994744,-1.029167080561948,3.5391402e-08,-2.2087062706810898e-10,1.9910212776572322e-10,3659,45080
,Eta,Cet,Cetus,3.45,0.2992704212373068,-0.17770816657927074,1.2760296e-07,2.8618939845045058e-09,-1.8452785201327229e-09,334,5364
Tania Borealis,Lam,UMa,Ursa Major,3.45,2.692601376943908,0.7489987589784228,1.149978e-07,-2.397853292058527e-09,-6.115090017444579e-10,4033,50372
Sheliak,Bet,Lyr,Lyra,3.45,4.93090376064248,0.5822885787317426,1.6435186e-08,2.521960285032494e-11,-4.685536740086686e-11,7106,92420
,Gam,Sge,Sagitta,3.47,5.230561793152184,0.34020119536988547,6.1183485e-08,8.788367919579022e-10,2.9493661859695796e-10,7635,98337
Nganurganity,Sig,CMa,Canis Major,3.47,1.840097120345963,-0.4875549628157454,1.4108079e-08,-7.937538160260166e-11,6.092525109631131e-11,2646,33856
,Chi,Car,Carina,3.47,2.080340967047744,-0.9247173374768826,3.4761143e-08,-3.806832682880628e-10,2.6162019588416034e-10,3117,38827
Kaffaljidhma,Gam,Cet,Cetus,3.47,0.7125397178805871,0.05648184835780245,1.9862819e-07,-1.939254724438144e-09,-1.9395201939418318e-09,804,12706
,Del,Boo,Bootes,3.47,3.994629874051036,0.5814582287407954,1.2983311e-07,1.1247942871244924e-09,-1.481054361073293e-09,5681,74666
,Lam,Tau,Taurus,3.47,1.0501661024833668,0.21799817885622932,3.2676443e-08,-1.0645327097874001e-10,-1.9140351215878194e-10,1239,18724
Sadalbari,Mu,Peg,Pegasus,3.48,5.977759983207786,0.4293803986798488,1.4903173e-07,1.92067185918001e-09,-5.557604059700554e-10,8684,112748
Alula Borealis,Nu,UMa,Ursa Major,3.48,2.9604242288259783,0.5776034303267242,3.960928e-08,-3.5626007394880077e-10,3.8081600303990664e-10,4377,55219
Rasalgethi,Alp,Her,Hercules,3.48,4.5145022837317335,0.251157293997794,4.39726e-08,-9.716183834967294e-11,4.787742499006425e-10,6406,84345
,Eps,Gru,Grus,3.49,5.971440204978443,-0.8956454387409614,1.2265787e-07,1.4392429142424913e-09,-8.605193962034557e-10,8675,112623
,Tau,Cet,Cetus,3.5,0.45415848795736435,-0.27819772861909536,1.3281956e-06,-2.2844314466079863e-08,1.1337671563491343e-08,509,8102
Nekkar,Bet,Boo,Bootes,3.5,3.9354842530506935,0.704949602278779,7.020102e-08,-5.329300286529192e-10,-3.830724938212515e-10,5602,73555
,Alp,Tel,Telescopium,3.51,4.830084550587382,-0.8022986967042498,5.6917127e-08,-2.2498540437526723e-10,-7.046887975388164e-10,6897,90422
,Xi,Sgr,Sagittarius,3.51,4.964282115667101,-0.3683800742283423,4.3293866e-08,4.210346328485827e-10,-1.7693542420780603e-10,7150,93085
Tarf,Bet,Cnc,Cancer,3.52,2.166458923587167,0.16032007292793077,5.211747e-08,-6.21464108132744e-10,-6.535859180789475e-10,3249,40526
,Eta,Leo,Leo,3.52,2.649988204198042,0.2925637063053237,1.24597115e-08,-3.7165730516268336e-11,-2.415772483557442e-11,3975,49583
Subra,Omi,Leo,Leo,3.52,2.535753806732422,0.17265492998033605,1.2134888e-07,-1.9007616464034374e-09,-4.937732768589937e-10,3852,47508
,Iot,Cep,Cepheus,3.52,5.976364583395105,1.1554203704460364,1.371538e-07,-8.745892798989002e-10,-1.6614408888290384e-09,8694,112724
Biham,The,Peg,Pegasus,3.53,5.80407931589567,0.10817182840814411,1.7133316e-07,3.745509227528785e-09,4.0431005411626196e-10,8450,109427
Ain,Eps,Tau,Taurus,3.53,1.1720564593185572,0.3347632442215141,1.07822565e-07,1.4095103298294766e-09,-5.022683009769978e-10,1409,20889
,Eta,Her,Hercules,3.53,4.3759577534459115,0.6793250956837553,1.4554108e-07,4.700137562789506e-10,-1.132227433227746e-09,6220,81833
,Mu,Ser,Serpens,3.53,4.143503678762122,-0.05986725792284224,9.322967e-08,-1.3310640914897816e-09,-3.4497762004207643e-10,5881,77516
Wasat,Del,Gem,Gemini,3.53,1.9203995422538358,0.3836642073257906,2.615085e-07,-2.0082767953969283e-10,-1.2994732205509534e-10,2777,35550
,Phi,Vel,Vela,3.54,2.604304303355008,-0.9523877275732073,9.938681e-09,-1.7361705541171065e-10,4.712083690455449e-11,3940,48774
Rana,Del,Eri,Eridanus,3.54,0.9741086904534809,-0.17043486925193707,5.3625246e-07,-1.236556948176985e-09,9.870687086113494e-09,1136,17378
,Xi,Hya,Hydra,3.54,3.023801765546128,-0.5560186839368506,1.2197913e-07,-2.78238586815006e-09,-5.420887265301425e-10,4450,56343
,Xi,Ser,Serpens,3.54,4.614594204790083,-0.2687529224815606,1.5019528e-07,-5.588133052624632e-10,-7.9561210255183e-10,6561,86263
Meissa,Lam,Ori,Orion,3.54,1.4623152276140956,0.17338385312886329,1.4398967e-08,-4.5129815626897266e-12,-3.902401704208175e-11,1879,26207
,Iot,Lup,Lupus,3.55,3.749856824112903,-0.8038652110402578,4.678452e-08,-1.6671484831583226e-10,-6.318174187765617e-11,5354,69996
,Zet,Lep,Lepus,3.55,1.5138803932355076,-0.25869178333834714,2.2437177e-07,-1.929963291809077e-10,-1.4202618447288257e-11,1998,27288
,Iot,Cet,Cetus,3.56,0.08477086761496978,-0.1540048781077367,5.759587e-08,-2.0109314904338046e-10,-4.925786640923993e-10,74,1562
,Del,Pav,Pavo,3.56,5.273938496482182,-1.1550470499295555,7.936885e-07,1.6074576652541587e-08,-1.4999690632110367e-08,7665,99240
,Phi,Lup,Lupus,3.56,4.022143001604176,-0.6328767627940293,5.74989e-08,-1.2255399637739484e-09,-1.1371386190459672e-09,5705,75177
,Phi,Eri,Eridanus,3.56,0.5956299907257179,-0.8990559484095728,1.02877465e-07,1.2082844460342524e-09,-2.9506935334880183e-10,674,10602
,Ups,Eri,Eridanus,3.56,1.1252732932148835,-0.5898921670536456,8.886635e-08,8.298576685275345e-10,-9.609996033492242e-11,1347,20042
,Del,Crt,Crater,3.56,2.964188863530891,-0.25794297478098727,8.513328e-08,-1.6548041512368476e-09,2.7554407135257658e-09,4382,55282
Nembus,51,And,Andromeda,3.57,0.427569474194978,0.8487271970686197,8.92542e-08,8.22291787672437e-10,-1.4886202419283907e-09,464,7607
,Chi,Dra,Draco,3.57,4.8041888339637655,1.2694425030624243,6.017023e-07,7.051002752695322e-09,-4.641867006730071e-09,6927,89937
Algedi,Alp,Cap,Capricornus,3.57,5.3147616297020726,-0.2189490900832519,1.4941958e-07,8.313177507978164e-10,3.530744399045492e-11,7754,100064
Pipirima,Mu,Sco,Scorpius,3.57,4.417148613751095,-0.6635301691168978,3.335518e-08,-1.4720283979479136e-10,-3.095374412997777e-10,6252,82545
,Kap,Gem,Gemini,3.57,2.026535868553603,0.42582768394710796,1.1184652e-07,-3.104665845626844e-10,-7.243335408117011e-10,2985,37740
,Rho,Boo,Bootes,3.58,3.804080210484505,0.5300764764543499,9.875655e-08,-1.3392936461040984e-09,1.6025066590103844e-09,5429,71053
,Ups,Lib,Libra,3.58,4.088539850941594,-0.491049627723032,7.0685836e-08,-1.7016595186377145e-10,-5.5084922015183427e-11,5794,76470
,Lam,Gem,Gemini,3.58,1.911543269517654,0.2886857527825993,1.5674028e-07,-5.897405024420722e-10,-4.859419265002084e-10,2763,35350
Ginan,Eps,Cru,Crux,3.59,3.2348085969871687,-1.0542027753756031,6.879506e-08,-2.2688351132663383e-09,1.2167794701522566e-09,4700,60260
,Omi,Tau,Taurus,3.6,0.8936694856958658,0.15758690180554044,5.4347616e-08,-8.898537763609391e-10,-1.0358620033891362e-09,1030,15900
,Gam,Lep,Lepus,3.6,1.5030175550772817,-0.3917825525853012,5.430883e-07,-3.871474507028566e-09,-4.8975141387812604e-09,1983,27072
,The,Gem,Gemini,3.6,1.801131794296245,0.5927377221954999,8.363036e-08,-2.2033968806073367e-11,-6.27968110973091e-10,2540,33018
,Tau,Ori,Orion,3.6,1.385820435724594,-0.11945706975567413,3.1997704e-08,-2.3374589799695907e-10,-1.2264691070368552e-10,1735,24674
,Psi,Vel,Vela,3.6,2.4901567307836863,-0.7062804416642977,2.576785e-07,-1.9642088577847814e-09,8.14327702561808e-10,3786,46651
Alkaphrah,Kap,UMa,Ursa Major,3.6,2.372015802646834,0.8230389704224679,4.411805e-08,-4.803670669227682e-10,-7.353505252147378e-10,3594,44471
,The,Cet,Cetus,3.6,0.36662467826628836,-0.14281599778447268,1.3894761e-07,-1.0345346558706979e-09,-2.741370829830321e-09,402,6537
,,,,3.61,2.0300581899482166,-0.6626770595089058,1.39626355e-08,-1.3512397737700417e-10,8.415383266897902e-11,3017,37819
,Lam,Hya,Hydra,3.61,2.664201241299912,-0.21561517401433125,1.4049901e-07,-2.6715523503604744e-09,-1.3224363326199335e-09,3994,49841
Zavijava,Bet,Vir,Virgo,3.61,3.100961841865372,0.030811641538045786,4.4360453e-07,9.825424535734753e-09,-3.5895458941123023e-09,4540,57757
,,,,3.62,2.2702086018447556,-0.9236626695674216,3.2046188e-08,-3.241382640025974e-10,4.571384853501005e-10,3447,42536
,Eta,Pav,Pavo,3.62,4.650139077332308,-1.1296422722588433,4.489375e-08,-1.5875076320520332e-10,-7.508804911804642e-10,6582,86929
Alfarasalkamil,Omi,And,Andromeda,3.62,6.029766878049309,0.7387276989631623,2.3028651e-08,3.0515719448893176e-10,1.1680658162255762e-11,8762,113726
,Del,Ara,Ara,3.62,4.586287274266,-1.0591287369804285,7.98973e-08,-7.169003947084473e-10,-1.3173924120498687e-09,6500,85727
,Del,Mus,Musca,3.62,3.4132660849015335,-1.248762117524962,1.7395116e-07,3.5064539394580737e-09,-3.019715604446802e-10,4923,63613
Alpherg,Eta,Psc,Pisces,3.62,0.39917089643187276,0.2678352775791469,4.523312e-08,3.6024211650411524e-10,-3.504197448676729e-11,437,7097
,Zet,Sco,Scorpius,3.62,4.426962574129654,-0.7393347215099463,1.1950658e-07,-1.6952882505492112e-09,-3.0454661463045022e-09,6271,82729
